date,product_id,demand,unit_price,total_sales,product_name,category
2023-09-14,P010,29,29.55,856.95,Clothing Item 10,Clothing
2023-09-15,P001,38,81.0,3078.0,Electronics Item 1,Electronics
2023-09-15,P002,46,40.64,1869.44,Home Goods Item 2,Home Goods
2023-09-15,P003,22,44.41,977.02,Home Goods Item 3,Home Goods
2023-09-15,P004,36,9.11,327.96,Food Item 4,Food
2023-09-15,P005,34,11.39,387.26,Food Item 5,Food
2023-09-15,P006,81,41.58,3367.98,Home Goods Item 6,Home Goods
2023-09-15,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2023-09-15,P008,35,95.21,3332.35,Electronics Item 8,Electronics
2023-09-15,P009,37,10.81,399.97,Food Item 9,Food
2023-09-15,P010,33,29.55,975.15,Clothing Item 10,Clothing
2023-09-16,P001,38,81.0,3078.0,Electronics Item 1,Electronics
2023-09-16,P002,65,40.64,2641.6,Home Goods Item 2,Home Goods
2023-09-16,P003,36,44.41,1598.76,Home Goods Item 3,Home Goods
2023-09-16,P004,26,9.11,236.86,Food Item 4,Food
2023-09-16,P005,43,11.39,489.77,Food Item 5,Food
2023-09-16,P006,75,41.58,3118.5,Home Goods Item 6,Home Goods
2023-09-16,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-09-16,P008,43,95.21,4094.03,Electronics Item 8,Electronics
2023-09-16,P009,45,10.81,486.45,Food Item 9,Food
2023-09-16,P010,30,29.55,886.5,Clothing Item 10,Clothing
2023-09-17,P001,50,81.0,4050.0,Electronics Item 1,Electronics
2023-09-17,P002,42,40.64,1706.88,Home Goods Item 2,Home Goods
2023-09-17,P003,43,44.41,1909.63,Home Goods Item 3,Home Goods
2023-09-17,P004,27,9.11,245.97,Food Item 4,Food
2023-09-17,P005,39,11.39,444.21,Food Item 5,Food
2023-09-17,P006,71,41.58,2952.18,Home Goods Item 6,Home Goods
2023-09-17,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2023-09-17,P008,38,95.21,3617.98,Electronics Item 8,Electronics
2023-09-17,P009,56,10.81,605.36,Food Item 9,Food
2023-09-17,P010,42,29.55,1241.1,Clothing Item 10,Clothing
2023-09-18,P001,33,81.0,2673.0,Electronics Item 1,Electronics
2023-09-18,P002,37,40.64,1503.68,Home Goods Item 2,Home Goods
2023-09-18,P003,43,44.41,1909.63,Home Goods Item 3,Home Goods
2023-09-18,P004,35,9.11,318.85,Food Item 4,Food
2023-09-18,P005,31,11.39,353.09,Food Item 5,Food
2023-09-18,P006,68,41.58,2827.44,Home Goods Item 6,Home Goods
2023-09-18,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2023-09-18,P008,46,95.21,4379.66,Electronics Item 8,Electronics
2023-09-18,P009,45,10.81,486.45,Food Item 9,Food
2023-09-18,P010,35,29.55,1034.25,Clothing Item 10,Clothing
2023-09-19,P001,29,81.0,2349.0,Electronics Item 1,Electronics
2023-09-19,P002,43,40.64,1747.52,Home Goods Item 2,Home Goods
2023-09-19,P003,34,44.41,1509.94,Home Goods Item 3,Home Goods
2023-09-19,P004,21,9.11,191.31,Food Item 4,Food
2023-09-19,P005,32,11.39,364.48,Food Item 5,Food
2023-09-19,P006,61,41.58,2536.38,Home Goods Item 6,Home Goods
2023-09-19,P007,33,32.45,1070.85,Clothing Item 7,Clothing
2023-09-19,P008,36,95.21,3427.56,Electronics Item 8,Electronics
2023-09-19,P009,32,10.81,345.92,Food Item 9,Food
2023-09-19,P010,29,29.55,856.95,Clothing Item 10,Clothing
2023-09-20,P001,27,81.0,2187.0,Electronics Item 1,Electronics
2023-09-20,P002,46,40.64,1869.44,Home Goods Item 2,Home Goods
2023-09-20,P003,34,44.41,1509.94,Home Goods Item 3,Home Goods
2023-09-20,P004,31,9.11,282.41,Food Item 4,Food
2023-09-20,P005,19,11.39,216.41,Food Item 5,Food
2023-09-20,P006,62,41.58,2577.96,Home Goods Item 6,Home Goods
2023-09-20,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-09-20,P008,44,95.21,4189.24,Electronics Item 8,Electronics
2023-09-20,P009,46,10.81,497.26,Food Item 9,Food
2023-09-20,P010,41,29.55,1211.55,Clothing Item 10,Clothing
2023-09-21,P001,35,81.0,2835.0,Electronics Item 1,Electronics
2023-09-21,P002,48,40.64,1950.72,Home Goods Item 2,Home Goods
2023-09-21,P003,42,44.41,1865.22,Home Goods Item 3,Home Goods
2023-09-21,P004,28,9.11,255.08,Food Item 4,Food
2023-09-21,P005,31,11.39,353.09,Food Item 5,Food
2023-09-21,P006,85,41.58,3534.3,Home Goods Item 6,Home Goods
2023-09-21,P007,16,32.45,519.2,Clothing Item 7,Clothing
2023-09-21,P008,42,95.21,3998.82,Electronics Item 8,Electronics
2023-09-21,P009,34,10.81,367.54,Food Item 9,Food
2023-09-21,P010,31,29.55,916.05,Clothing Item 10,Clothing
2023-09-22,P001,40,81.0,3240.0,Electronics Item 1,Electronics
2023-09-22,P002,49,40.64,1991.36,Home Goods Item 2,Home Goods
2023-09-22,P003,35,44.41,1554.35,Home Goods Item 3,Home Goods
2023-09-22,P004,26,9.11,236.86,Food Item 4,Food
2023-09-22,P005,40,11.39,455.6,Food Item 5,Food
2023-09-22,P006,104,41.58,4324.32,Home Goods Item 6,Home Goods
2023-09-22,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-09-22,P008,31,95.21,2951.51,Electronics Item 8,Electronics
2023-09-22,P009,44,10.81,475.64,Food Item 9,Food
2023-09-22,P010,36,29.55,1063.8,Clothing Item 10,Clothing
2023-09-23,P001,37,81.0,2997.0,Electronics Item 1,Electronics
2023-09-23,P002,50,40.64,2032.0,Home Goods Item 2,Home Goods
2023-09-23,P003,46,44.41,2042.86,Home Goods Item 3,Home Goods
2023-09-23,P004,31,9.11,282.41,Food Item 4,Food
2023-09-23,P005,51,11.39,580.89,Food Item 5,Food
2023-09-23,P006,55,41.58,2286.9,Home Goods Item 6,Home Goods
2023-09-23,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2023-09-23,P008,50,95.21,4760.5,Electronics Item 8,Electronics
2023-09-23,P009,40,10.81,432.4,Food Item 9,Food
2023-09-23,P010,31,29.55,916.05,Clothing Item 10,Clothing
2023-09-24,P001,48,81.0,3888.0,Electronics Item 1,Electronics
2023-09-24,P002,57,40.64,2316.48,Home Goods Item 2,Home Goods
2023-09-24,P003,36,44.41,1598.76,Home Goods Item 3,Home Goods
2023-09-24,P004,29,9.11,264.19,Food Item 4,Food
2023-09-24,P005,44,11.39,501.16,Food Item 5,Food
2023-09-24,P006,61,41.58,2536.38,Home Goods Item 6,Home Goods
2023-09-24,P007,34,32.45,1103.3,Clothing Item 7,Clothing
2023-09-24,P008,42,95.21,3998.82,Electronics Item 8,Electronics
2023-09-24,P009,60,10.81,648.6,Food Item 9,Food
2023-09-24,P010,36,29.55,1063.8,Clothing Item 10,Clothing
2023-09-25,P001,33,81.0,2673.0,Electronics Item 1,Electronics
2023-09-25,P002,50,40.64,2032.0,Home Goods Item 2,Home Goods
2023-09-25,P003,38,44.41,1687.58,Home Goods Item 3,Home Goods
2023-09-25,P004,23,9.11,209.53,Food Item 4,Food
2023-09-25,P005,38,11.39,432.82,Food Item 5,Food
2023-09-25,P006,60,41.58,2494.8,Home Goods Item 6,Home Goods
2023-09-25,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-09-25,P008,36,95.21,3427.56,Electronics Item 8,Electronics
2023-09-25,P009,41,10.81,443.21,Food Item 9,Food
2023-09-25,P010,38,29.55,1122.9,Clothing Item 10,Clothing
2023-09-26,P001,30,81.0,2430.0,Electronics Item 1,Electronics
2023-09-26,P002,45,40.64,1828.8,Home Goods Item 2,Home Goods
2023-09-26,P003,51,44.41,2264.91,Home Goods Item 3,Home Goods
2023-09-26,P004,35,9.11,318.85,Food Item 4,Food
2023-09-26,P005,28,11.39,318.92,Food Item 5,Food
2023-09-26,P006,51,41.58,2120.58,Home Goods Item 6,Home Goods
2023-09-26,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-09-26,P008,41,95.21,3903.61,Electronics Item 8,Electronics
2023-09-26,P009,40,10.81,432.4,Food Item 9,Food
2023-09-26,P010,37,29.55,1093.35,Clothing Item 10,Clothing
2023-09-27,P001,37,81.0,2997.0,Electronics Item 1,Electronics
2023-09-27,P002,37,40.64,1503.68,Home Goods Item 2,Home Goods
2023-09-27,P003,45,44.41,1998.45,Home Goods Item 3,Home Goods
2023-09-27,P004,29,9.11,264.19,Food Item 4,Food
2023-09-27,P005,35,11.39,398.65,Food Item 5,Food
2023-09-27,P006,73,41.58,3035.34,Home Goods Item 6,Home Goods
2023-09-27,P007,44,32.45,1427.8,Clothing Item 7,Clothing
2023-09-27,P008,46,95.21,4379.66,Electronics Item 8,Electronics
2023-09-27,P009,38,10.81,410.78,Food Item 9,Food
2023-09-27,P010,38,29.55,1122.9,Clothing Item 10,Clothing
2023-09-28,P001,31,81.0,2511.0,Electronics Item 1,Electronics
2023-09-28,P002,48,40.64,1950.72,Home Goods Item 2,Home Goods
2023-09-28,P003,38,44.41,1687.58,Home Goods Item 3,Home Goods
2023-09-28,P004,28,9.11,255.08,Food Item 4,Food
2023-09-28,P005,31,11.39,353.09,Food Item 5,Food
2023-09-28,P006,54,41.58,2245.32,Home Goods Item 6,Home Goods
2023-09-28,P007,44,32.45,1427.8,Clothing Item 7,Clothing
2023-09-28,P008,32,95.21,3046.72,Electronics Item 8,Electronics
2023-09-28,P009,36,10.81,389.16,Food Item 9,Food
2023-09-28,P010,35,29.55,1034.25,Clothing Item 10,Clothing
2023-09-29,P001,31,81.0,2511.0,Electronics Item 1,Electronics
2023-09-29,P002,52,40.64,2113.28,Home Goods Item 2,Home Goods
2023-09-29,P003,72,44.41,3197.52,Home Goods Item 3,Home Goods
2023-09-29,P004,38,9.11,346.18,Food Item 4,Food
2023-09-29,P005,32,11.39,364.48,Food Item 5,Food
2023-09-29,P006,58,41.58,2411.64,Home Goods Item 6,Home Goods
2023-09-29,P007,41,32.45,1330.45,Clothing Item 7,Clothing
2023-09-29,P008,37,95.21,3522.77,Electronics Item 8,Electronics
2023-09-29,P009,38,10.81,410.78,Food Item 9,Food
2023-09-29,P010,43,29.55,1270.65,Clothing Item 10,Clothing
2023-09-30,P001,44,81.0,3564.0,Electronics Item 1,Electronics
2023-09-30,P002,48,40.64,1950.72,Home Goods Item 2,Home Goods
2023-09-30,P003,45,44.41,1998.45,Home Goods Item 3,Home Goods
2023-09-30,P004,29,9.11,264.19,Food Item 4,Food
2023-09-30,P005,34,11.39,387.26,Food Item 5,Food
2023-09-30,P006,51,41.58,2120.58,Home Goods Item 6,Home Goods
2023-09-30,P007,33,32.45,1070.85,Clothing Item 7,Clothing
2023-09-30,P008,47,95.21,4474.87,Electronics Item 8,Electronics
2023-09-30,P009,53,10.81,572.93,Food Item 9,Food
2023-09-30,P010,30,29.55,886.5,Clothing Item 10,Clothing
2023-10-01,P001,36,81.0,2916.0,Electronics Item 1,Electronics
2023-10-01,P002,51,40.64,2072.64,Home Goods Item 2,Home Goods
2023-10-01,P003,46,44.41,2042.86,Home Goods Item 3,Home Goods
2023-10-01,P004,19,9.11,173.09,Food Item 4,Food
2023-10-01,P005,54,11.39,615.06,Food Item 5,Food
2023-10-01,P006,88,41.58,3659.04,Home Goods Item 6,Home Goods
2023-10-01,P007,35,32.45,1135.75,Clothing Item 7,Clothing
2023-10-01,P008,47,95.21,4474.87,Electronics Item 8,Electronics
2023-10-01,P009,49,10.81,529.69,Food Item 9,Food
2023-10-01,P010,39,29.55,1152.45,Clothing Item 10,Clothing
2023-10-02,P001,38,81.0,3078.0,Electronics Item 1,Electronics
2023-10-02,P002,33,40.64,1341.12,Home Goods Item 2,Home Goods
2023-10-02,P003,44,44.41,1954.04,Home Goods Item 3,Home Goods
2023-10-02,P004,31,9.11,282.41,Food Item 4,Food
2023-10-02,P005,31,11.39,353.09,Food Item 5,Food
2023-10-02,P006,68,41.58,2827.44,Home Goods Item 6,Home Goods
2023-10-02,P007,50,32.45,1622.5,Clothing Item 7,Clothing
2023-10-02,P008,51,95.21,4855.71,Electronics Item 8,Electronics
2023-10-02,P009,46,10.81,497.26,Food Item 9,Food
2023-10-02,P010,37,29.55,1093.35,Clothing Item 10,Clothing
2023-10-03,P001,30,81.0,2430.0,Electronics Item 1,Electronics
2023-10-03,P002,40,40.64,1625.6,Home Goods Item 2,Home Goods
2023-10-03,P003,49,44.41,2176.09,Home Goods Item 3,Home Goods
2023-10-03,P004,46,9.11,419.06,Food Item 4,Food
2023-10-03,P005,33,11.39,375.87,Food Item 5,Food
2023-10-03,P006,74,41.58,3076.92,Home Goods Item 6,Home Goods
2023-10-03,P007,35,32.45,1135.75,Clothing Item 7,Clothing
2023-10-03,P008,36,95.21,3427.56,Electronics Item 8,Electronics
2023-10-03,P009,50,10.81,540.5,Food Item 9,Food
2023-10-03,P010,34,29.55,1004.7,Clothing Item 10,Clothing
2023-10-04,P001,28,81.0,2268.0,Electronics Item 1,Electronics
2023-10-04,P002,36,40.64,1463.04,Home Goods Item 2,Home Goods
2023-10-04,P003,45,44.41,1998.45,Home Goods Item 3,Home Goods
2023-10-04,P004,25,9.11,227.75,Food Item 4,Food
2023-10-04,P005,28,11.39,318.92,Food Item 5,Food
2023-10-04,P006,70,41.58,2910.6,Home Goods Item 6,Home Goods
2023-10-04,P007,38,32.45,1233.1,Clothing Item 7,Clothing
2023-10-04,P008,46,95.21,4379.66,Electronics Item 8,Electronics
2023-10-04,P009,71,10.81,767.51,Food Item 9,Food
2023-10-04,P010,29,29.55,856.95,Clothing Item 10,Clothing
2023-10-05,P001,38,81.0,3078.0,Electronics Item 1,Electronics
2023-10-05,P002,38,40.64,1544.32,Home Goods Item 2,Home Goods
2023-10-05,P003,39,44.41,1731.99,Home Goods Item 3,Home Goods
2023-10-05,P004,46,9.11,419.06,Food Item 4,Food
2023-10-05,P005,41,11.39,466.99,Food Item 5,Food
2023-10-05,P006,69,41.58,2869.02,Home Goods Item 6,Home Goods
2023-10-05,P007,48,32.45,1557.6,Clothing Item 7,Clothing
2023-10-05,P008,42,95.21,3998.82,Electronics Item 8,Electronics
2023-10-05,P009,47,10.81,508.07,Food Item 9,Food
2023-10-05,P010,33,29.55,975.15,Clothing Item 10,Clothing
2023-10-06,P001,33,81.0,2673.0,Electronics Item 1,Electronics
2023-10-06,P002,41,40.64,1666.24,Home Goods Item 2,Home Goods
2023-10-06,P003,44,44.41,1954.04,Home Goods Item 3,Home Goods
2023-10-06,P004,32,9.11,291.52,Food Item 4,Food
2023-10-06,P005,35,11.39,398.65,Food Item 5,Food
2023-10-06,P006,93,41.58,3866.94,Home Goods Item 6,Home Goods
2023-10-06,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2023-10-06,P008,56,95.21,5331.76,Electronics Item 8,Electronics
2023-10-06,P009,45,10.81,486.45,Food Item 9,Food
2023-10-06,P010,34,29.55,1004.7,Clothing Item 10,Clothing
2023-10-07,P001,47,81.0,3807.0,Electronics Item 1,Electronics
2023-10-07,P002,52,40.64,2113.28,Home Goods Item 2,Home Goods
2023-10-07,P003,32,44.41,1421.12,Home Goods Item 3,Home Goods
2023-10-07,P004,33,9.11,300.63,Food Item 4,Food
2023-10-07,P005,50,11.39,569.5,Food Item 5,Food
2023-10-07,P006,85,41.58,3534.3,Home Goods Item 6,Home Goods
2023-10-07,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-10-07,P008,42,95.21,3998.82,Electronics Item 8,Electronics
2023-10-07,P009,55,10.81,594.55,Food Item 9,Food
2023-10-07,P010,37,29.55,1093.35,Clothing Item 10,Clothing
2023-10-08,P001,58,81.0,4698.0,Electronics Item 1,Electronics
2023-10-08,P002,45,40.64,1828.8,Home Goods Item 2,Home Goods
2023-10-08,P003,48,44.41,2131.68,Home Goods Item 3,Home Goods
2023-10-08,P004,41,9.11,373.51,Food Item 4,Food
2023-10-08,P005,49,11.39,558.11,Food Item 5,Food
2023-10-08,P006,89,41.58,3700.62,Home Goods Item 6,Home Goods
2023-10-08,P007,46,32.45,1492.7,Clothing Item 7,Clothing
2023-10-08,P008,55,95.21,5236.55,Electronics Item 8,Electronics
2023-10-08,P009,50,10.81,540.5,Food Item 9,Food
2023-10-08,P010,29,29.55,856.95,Clothing Item 10,Clothing
2023-10-09,P001,35,81.0,2835.0,Electronics Item 1,Electronics
2023-10-09,P002,43,40.64,1747.52,Home Goods Item 2,Home Goods
2023-10-09,P003,39,44.41,1731.99,Home Goods Item 3,Home Goods
2023-10-09,P004,36,9.11,327.96,Food Item 4,Food
2023-10-09,P005,36,11.39,410.04,Food Item 5,Food
2023-10-09,P006,83,41.58,3451.14,Home Goods Item 6,Home Goods
2023-10-09,P007,40,32.45,1298.0,Clothing Item 7,Clothing
2023-10-09,P008,54,95.21,5141.34,Electronics Item 8,Electronics
2023-10-09,P009,38,10.81,410.78,Food Item 9,Food
2023-10-09,P010,29,29.55,856.95,Clothing Item 10,Clothing
2023-10-10,P001,30,81.0,2430.0,Electronics Item 1,Electronics
2023-10-10,P002,35,40.64,1422.4,Home Goods Item 2,Home Goods
2023-10-10,P003,36,44.41,1598.76,Home Goods Item 3,Home Goods
2023-10-10,P004,35,9.11,318.85,Food Item 4,Food
2023-10-10,P005,34,11.39,387.26,Food Item 5,Food
2023-10-10,P006,83,41.58,3451.14,Home Goods Item 6,Home Goods
2023-10-10,P007,41,32.45,1330.45,Clothing Item 7,Clothing
2023-10-10,P008,49,95.21,4665.29,Electronics Item 8,Electronics
2023-10-10,P009,53,10.81,572.93,Food Item 9,Food
2023-10-10,P010,36,29.55,1063.8,Clothing Item 10,Clothing
2023-10-11,P001,23,81.0,1863.0,Electronics Item 1,Electronics
2023-10-11,P002,44,40.64,1788.16,Home Goods Item 2,Home Goods
2023-10-11,P003,32,44.41,1421.12,Home Goods Item 3,Home Goods
2023-10-11,P004,37,9.11,337.07,Food Item 4,Food
2023-10-11,P005,32,11.39,364.48,Food Item 5,Food
2023-10-11,P006,86,41.58,3575.88,Home Goods Item 6,Home Goods
2023-10-11,P007,45,32.45,1460.25,Clothing Item 7,Clothing
2023-10-11,P008,60,95.21,5712.6,Electronics Item 8,Electronics
2023-10-11,P009,31,10.81,335.11,Food Item 9,Food
2023-10-11,P010,32,29.55,945.6,Clothing Item 10,Clothing
2023-10-12,P001,28,81.0,2268.0,Electronics Item 1,Electronics
2023-10-12,P002,37,40.64,1503.68,Home Goods Item 2,Home Goods
2023-10-12,P003,42,44.41,1865.22,Home Goods Item 3,Home Goods
2023-10-12,P004,38,9.11,346.18,Food Item 4,Food
2023-10-12,P005,29,11.39,330.31,Food Item 5,Food
2023-10-12,P006,93,41.58,3866.94,Home Goods Item 6,Home Goods
2023-10-12,P007,31,32.45,1005.95,Clothing Item 7,Clothing
2023-10-12,P008,50,95.21,4760.5,Electronics Item 8,Electronics
2023-10-12,P009,48,10.81,518.88,Food Item 9,Food
2023-10-12,P010,30,29.55,886.5,Clothing Item 10,Clothing
2023-10-13,P001,35,81.0,2835.0,Electronics Item 1,Electronics
2023-10-13,P002,47,40.64,1910.08,Home Goods Item 2,Home Goods
2023-10-13,P003,35,44.41,1554.35,Home Goods Item 3,Home Goods
2023-10-13,P004,45,9.11,409.95,Food Item 4,Food
2023-10-13,P005,26,11.39,296.14,Food Item 5,Food
2023-10-13,P006,84,41.58,3492.72,Home Goods Item 6,Home Goods
2023-10-13,P007,42,32.45,1362.9,Clothing Item 7,Clothing
2023-10-13,P008,59,95.21,5617.39,Electronics Item 8,Electronics
2023-10-13,P009,47,10.81,508.07,Food Item 9,Food
2023-10-13,P010,37,29.55,1093.35,Clothing Item 10,Clothing
2023-10-14,P001,45,81.0,3645.0,Electronics Item 1,Electronics
2023-10-14,P002,63,40.64,2560.32,Home Goods Item 2,Home Goods
2023-10-14,P003,38,44.41,1687.58,Home Goods Item 3,Home Goods
2023-10-14,P004,26,9.11,236.86,Food Item 4,Food
2023-10-14,P005,33,11.39,375.87,Food Item 5,Food
2023-10-14,P006,71,41.58,2952.18,Home Goods Item 6,Home Goods
2023-10-14,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-10-14,P008,41,95.21,3903.61,Electronics Item 8,Electronics
2023-10-14,P009,52,10.81,562.12,Food Item 9,Food
2023-10-14,P010,40,29.55,1182.0,Clothing Item 10,Clothing
2023-10-15,P001,40,81.0,3240.0,Electronics Item 1,Electronics
2023-10-15,P002,65,40.64,2641.6,Home Goods Item 2,Home Goods
2023-10-15,P003,42,44.41,1865.22,Home Goods Item 3,Home Goods
2023-10-15,P004,29,9.11,264.19,Food Item 4,Food
2023-10-15,P005,48,11.39,546.72,Food Item 5,Food
2023-10-15,P006,92,41.58,3825.36,Home Goods Item 6,Home Goods
2023-10-15,P007,50,32.45,1622.5,Clothing Item 7,Clothing
2023-10-15,P008,40,95.21,3808.4,Electronics Item 8,Electronics
2023-10-15,P009,42,10.81,454.02,Food Item 9,Food
2023-10-15,P010,38,29.55,1122.9,Clothing Item 10,Clothing
2023-10-16,P001,34,81.0,2754.0,Electronics Item 1,Electronics
2023-10-16,P002,39,40.64,1584.96,Home Goods Item 2,Home Goods
2023-10-16,P003,40,44.41,1776.4,Home Goods Item 3,Home Goods
2023-10-16,P004,33,9.11,300.63,Food Item 4,Food
2023-10-16,P005,58,11.39,660.62,Food Item 5,Food
2023-10-16,P006,82,41.58,3409.56,Home Goods Item 6,Home Goods
2023-10-16,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2023-10-16,P008,58,95.21,5522.18,Electronics Item 8,Electronics
2023-10-16,P009,48,10.81,518.88,Food Item 9,Food
2023-10-16,P010,44,29.55,1300.2,Clothing Item 10,Clothing
2023-10-17,P001,27,81.0,2187.0,Electronics Item 1,Electronics
2023-10-17,P002,42,40.64,1706.88,Home Goods Item 2,Home Goods
2023-10-17,P003,34,44.41,1509.94,Home Goods Item 3,Home Goods
2023-10-17,P004,31,9.11,282.41,Food Item 4,Food
2023-10-17,P005,34,11.39,387.26,Food Item 5,Food
2023-10-17,P006,68,41.58,2827.44,Home Goods Item 6,Home Goods
2023-10-17,P007,33,32.45,1070.85,Clothing Item 7,Clothing
2023-10-17,P008,62,95.21,5903.02,Electronics Item 8,Electronics
2023-10-17,P009,32,10.81,345.92,Food Item 9,Food
2023-10-17,P010,33,29.55,975.15,Clothing Item 10,Clothing
2023-10-18,P001,27,81.0,2187.0,Electronics Item 1,Electronics
2023-10-18,P002,38,40.64,1544.32,Home Goods Item 2,Home Goods
2023-10-18,P003,47,44.41,2087.27,Home Goods Item 3,Home Goods
2023-10-18,P004,21,9.11,191.31,Food Item 4,Food
2023-10-18,P005,36,11.39,410.04,Food Item 5,Food
2023-10-18,P006,71,41.58,2952.18,Home Goods Item 6,Home Goods
2023-10-18,P007,34,32.45,1103.3,Clothing Item 7,Clothing
2023-10-18,P008,50,95.21,4760.5,Electronics Item 8,Electronics
2023-10-18,P009,39,10.81,421.59,Food Item 9,Food
2023-10-18,P010,40,29.55,1182.0,Clothing Item 10,Clothing
2023-10-19,P001,31,81.0,2511.0,Electronics Item 1,Electronics
2023-10-19,P002,34,40.64,1381.76,Home Goods Item 2,Home Goods
2023-10-19,P003,32,44.41,1421.12,Home Goods Item 3,Home Goods
2023-10-19,P004,18,9.11,163.98,Food Item 4,Food
2023-10-19,P005,33,11.39,375.87,Food Item 5,Food
2023-10-19,P006,80,41.58,3326.4,Home Goods Item 6,Home Goods
2023-10-19,P007,42,32.45,1362.9,Clothing Item 7,Clothing
2023-10-19,P008,56,95.21,5331.76,Electronics Item 8,Electronics
2023-10-19,P009,43,10.81,464.83,Food Item 9,Food
2023-10-19,P010,38,29.55,1122.9,Clothing Item 10,Clothing
2023-10-20,P001,36,81.0,2916.0,Electronics Item 1,Electronics
2023-10-20,P002,36,40.64,1463.04,Home Goods Item 2,Home Goods
2023-10-20,P003,37,44.41,1643.17,Home Goods Item 3,Home Goods
2023-10-20,P004,34,9.11,309.74,Food Item 4,Food
2023-10-20,P005,37,11.39,421.43,Food Item 5,Food
2023-10-20,P006,66,41.58,2744.28,Home Goods Item 6,Home Goods
2023-10-20,P007,32,32.45,1038.4,Clothing Item 7,Clothing
2023-10-20,P008,51,95.21,4855.71,Electronics Item 8,Electronics
2023-10-20,P009,33,10.81,356.73,Food Item 9,Food
2023-10-20,P010,39,29.55,1152.45,Clothing Item 10,Clothing
2023-10-21,P001,41,81.0,3321.0,Electronics Item 1,Electronics
2023-10-21,P002,48,40.64,1950.72,Home Goods Item 2,Home Goods
2023-10-21,P003,36,44.41,1598.76,Home Goods Item 3,Home Goods
2023-10-21,P004,25,9.11,227.75,Food Item 4,Food
2023-10-21,P005,43,11.39,489.77,Food Item 5,Food
2023-10-21,P006,80,41.58,3326.4,Home Goods Item 6,Home Goods
2023-10-21,P007,42,32.45,1362.9,Clothing Item 7,Clothing
2023-10-21,P008,45,95.21,4284.45,Electronics Item 8,Electronics
2023-10-21,P009,56,10.81,605.36,Food Item 9,Food
2023-10-21,P010,33,29.55,975.15,Clothing Item 10,Clothing
2023-10-22,P001,30,81.0,2430.0,Electronics Item 1,Electronics
2023-10-22,P002,41,40.64,1666.24,Home Goods Item 2,Home Goods
2023-10-22,P003,46,44.41,2042.86,Home Goods Item 3,Home Goods
2023-10-22,P004,27,9.11,245.97,Food Item 4,Food
2023-10-22,P005,52,11.39,592.28,Food Item 5,Food
2023-10-22,P006,88,41.58,3659.04,Home Goods Item 6,Home Goods
2023-10-22,P007,34,32.45,1103.3,Clothing Item 7,Clothing
2023-10-22,P008,53,95.21,5046.13,Electronics Item 8,Electronics
2023-10-22,P009,61,10.81,659.41,Food Item 9,Food
2023-10-22,P010,32,29.55,945.6,Clothing Item 10,Clothing
2023-10-23,P001,26,81.0,2106.0,Electronics Item 1,Electronics
2023-10-23,P002,45,40.64,1828.8,Home Goods Item 2,Home Goods
2023-10-23,P003,46,44.41,2042.86,Home Goods Item 3,Home Goods
2023-10-23,P004,30,9.11,273.3,Food Item 4,Food
2023-10-23,P005,38,11.39,432.82,Food Item 5,Food
2023-10-23,P006,80,41.58,3326.4,Home Goods Item 6,Home Goods
2023-10-23,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-10-23,P008,39,95.21,3713.19,Electronics Item 8,Electronics
2023-10-23,P009,39,10.81,421.59,Food Item 9,Food
2023-10-23,P010,40,29.55,1182.0,Clothing Item 10,Clothing
2023-10-24,P001,34,81.0,2754.0,Electronics Item 1,Electronics
2023-10-24,P002,49,40.64,1991.36,Home Goods Item 2,Home Goods
2023-10-24,P003,39,44.41,1731.99,Home Goods Item 3,Home Goods
2023-10-24,P004,27,9.11,245.97,Food Item 4,Food
2023-10-24,P005,13,11.39,148.07,Food Item 5,Food
2023-10-24,P006,65,41.58,2702.7,Home Goods Item 6,Home Goods
2023-10-24,P007,42,32.45,1362.9,Clothing Item 7,Clothing
2023-10-24,P008,73,95.21,6950.33,Electronics Item 8,Electronics
2023-10-24,P009,38,10.81,410.78,Food Item 9,Food
2023-10-24,P010,47,29.55,1388.85,Clothing Item 10,Clothing
2023-10-25,P001,26,81.0,2106.0,Electronics Item 1,Electronics
2023-10-25,P002,37,40.64,1503.68,Home Goods Item 2,Home Goods
2023-10-25,P003,48,44.41,2131.68,Home Goods Item 3,Home Goods
2023-10-25,P004,24,9.11,218.64,Food Item 4,Food
2023-10-25,P005,33,11.39,375.87,Food Item 5,Food
2023-10-25,P006,86,41.58,3575.88,Home Goods Item 6,Home Goods
2023-10-25,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-10-25,P008,40,95.21,3808.4,Electronics Item 8,Electronics
2023-10-25,P009,33,10.81,356.73,Food Item 9,Food
