date,product_id,event_type,quantity,expected_delivery,cost,stockout,stockout_cost
2023-09-04,P010,inventory,216,,2.5,False,0.0
2023-09-05,P001,inventory,344,,14.58,False,0.0
2023-09-05,P002,reorder,116,2023-09-14,3330.58,,
2023-09-14,P002,delivery,116,,0.0,,
2023-09-05,P002,inventory,0,,0.0,True,800.12
2023-09-05,P003,reorder,63,2023-09-11,1985.52,,
2023-09-11,P003,delivery,63,,0.0,,
2023-09-05,P003,inventory,0,,0.0,True,113.18
2023-09-05,P004,inventory,44,,0.26,False,0.0
2023-09-05,P005,inventory,82,,0.65,False,0.0
2023-09-05,P006,inventory,38,,0.75,False,0.0
2023-09-05,P007,reorder,71,2023-09-10,1631.92,,
2023-09-10,P007,delivery,71,,0.0,,
2023-09-05,P007,inventory,18,,0.22,False,0.0
2023-09-05,P008,reorder,144,2023-09-11,9643.79,,
2023-09-11,P008,delivery,144,,0.0,,
2023-09-05,P008,inventory,0,,0.0,True,2386.95
2023-09-05,P009,inventory,261,,2.0,False,0.0
2023-09-05,P010,inventory,177,,2.05,False,0.0
2023-09-06,P001,inventory,305,,12.93,False,0.0
2023-09-06,P002,reorder,64,2023-09-11,1851.28,,
2023-09-11,P002,delivery,64,,0.0,,
2023-09-06,P002,inventory,0,,0.0,True,646.25
2023-09-06,P003,reorder,91,2023-09-09,2855.96,,
2023-09-09,P003,delivery,91,,0.0,,
2023-09-06,P003,inventory,0,,0.0,True,867.71
2023-09-06,P004,reorder,143,2023-09-09,925.72,,
2023-09-09,P004,delivery,143,,0.0,,
2023-09-06,P004,inventory,14,,0.08,False,0.0
2023-09-06,P005,inventory,50,,0.4,False,0.0
2023-09-06,P006,reorder,97,2023-09-10,2855.59,,
2023-09-10,P006,delivery,97,,0.0,,
2023-09-06,P006,inventory,0,,0.0,True,580.04
2023-09-06,P007,reorder,120,2023-09-11,2744.96,,
2023-09-11,P007,delivery,120,,0.0,,
2023-09-06,P007,inventory,0,,0.0,True,303.77
2023-09-06,P008,reorder,100,2023-09-13,6711.33,,
2023-09-13,P008,delivery,100,,0.0,,
2023-09-06,P008,inventory,0,,0.0,True,1929.87
2023-09-06,P009,inventory,214,,1.64,False,0.0
2023-09-06,P010,inventory,139,,1.61,False,0.0
2023-09-07,P001,inventory,269,,11.4,False,0.0
2023-09-07,P002,reorder,94,2023-09-13,2704.72,,
2023-09-13,P002,delivery,94,,0.0,,
2023-09-07,P002,inventory,0,,0.0,True,553.93
2023-09-07,P003,reorder,145,2023-09-16,4534.65,,
2023-09-16,P003,delivery,145,,0.0,,
2023-09-07,P003,inventory,0,,0.0,True,773.4
2023-09-07,P004,reorder,102,2023-09-09,664.26,,
2023-09-09,P004,delivery,102,,0.0,,
2023-09-07,P004,inventory,0,,0.0,True,149.61
2023-09-07,P005,inventory,101,,0.8,False,0.0
2023-09-07,P006,reorder,63,2023-09-14,1865.99,,
2023-09-14,P006,delivery,63,,0.0,,
2023-09-07,P006,inventory,0,,0.0,True,1091.83
2023-09-07,P007,reorder,78,2023-09-14,1790.93,,
2023-09-14,P007,delivery,78,,0.0,,
2023-09-07,P007,inventory,0,,0.0,True,451.06
2023-09-07,P008,reorder,131,2023-09-16,8777.38,,
2023-09-16,P008,delivery,131,,0.0,,
2023-09-07,P008,inventory,28,,1.45,False,0.0
2023-09-07,P009,inventory,291,,2.23,False,0.0
2023-09-07,P010,inventory,109,,1.26,False,0.0
2023-09-08,P001,inventory,325,,13.78,False,0.0
2023-09-08,P002,inventory,79,,1.45,False,0.0
2023-09-08,P003,reorder,141,2023-09-16,4410.31,,
2023-09-16,P003,delivery,141,,0.0,,
2023-09-08,P003,inventory,0,,0.0,True,886.58
2023-09-08,P004,reorder,50,2023-09-10,332.66,,
2023-09-10,P004,delivery,50,,0.0,,
2023-09-08,P004,inventory,0,,0.0,True,241.67
2023-09-08,P005,inventory,71,,0.57,False,0.0
2023-09-08,P006,reorder,114,2023-09-14,3350.4,,
2023-09-14,P006,delivery,114,,0.0,,
2023-09-08,P006,inventory,22,,0.43,False,0.0
2023-09-08,P007,reorder,63,2023-09-11,1450.2,,
2023-09-11,P007,delivery,63,,0.0,,
2023-09-08,P007,inventory,0,,0.0,True,349.8
2023-09-08,P008,reorder,113,2023-09-15,7577.74,,
2023-09-15,P008,delivery,113,,0.0,,
2023-09-08,P008,inventory,0,,0.0,True,711.0
2023-09-08,P009,inventory,253,,1.94,False,0.0
2023-09-08,P010,inventory,77,,0.89,False,0.0
2023-09-09,P001,inventory,281,,11.91,False,0.0
2023-09-09,P002,inventory,34,,0.63,False,0.0
2023-09-09,P003,reorder,101,2023-09-15,3166.83,,
2023-09-15,P003,delivery,101,,0.0,,
2023-09-09,P003,inventory,28,,0.62,False,0.0
2023-09-09,P004,reorder,88,2023-09-12,574.98,,
2023-09-12,P004,delivery,88,,0.0,,
2023-09-09,P004,inventory,0,,0.0,True,224.41
2023-09-09,P005,reorder,76,2023-09-13,621.64,,
2023-09-13,P005,delivery,76,,0.0,,
2023-09-09,P005,inventory,26,,0.21,False,0.0
2023-09-09,P006,reorder,119,2023-09-12,3495.93,,
2023-09-12,P006,delivery,119,,0.0,,
2023-09-09,P006,inventory,0,,0.0,True,938.29
2023-09-09,P007,reorder,131,2023-09-15,2994.82,,
2023-09-15,P007,delivery,131,,0.0,,
2023-09-09,P007,inventory,0,,0.0,True,478.67
2023-09-09,P008,reorder,62,2023-09-17,4178.74,,
2023-09-17,P008,delivery,62,,0.0,,
2023-09-09,P008,inventory,0,,0.0,True,1828.3
2023-09-09,P009,inventory,208,,1.6,False,0.0
2023-09-09,P010,inventory,40,,0.46,False,0.0
2023-09-10,P001,reorder,87,2023-09-16,4985.26,,
2023-09-16,P001,delivery,87,,0.0,,
2023-09-10,P001,inventory,239,,10.13,False,0.0
2023-09-10,P002,inventory,226,,4.16,False,0.0
2023-09-10,P003,inventory,75,,1.67,False,0.0
2023-09-10,P004,inventory,211,,1.24,False,0.0
2023-09-10,P005,reorder,59,2023-09-12,486.1,,
2023-09-12,P005,delivery,59,,0.0,,
2023-09-10,P005,inventory,0,,0.0,True,43.52
2023-09-10,P006,reorder,58,2023-09-16,1720.46,,
2023-09-16,P006,delivery,58,,0.0,,
2023-09-10,P006,inventory,6,,0.12,False,0.0
2023-09-10,P007,reorder,82,2023-09-16,1881.79,,
2023-09-16,P007,delivery,82,,0.0,,
2023-09-10,P007,inventory,0,,0.0,True,331.39
2023-09-10,P008,inventory,53,,2.74,False,0.0
2023-09-10,P009,inventory,146,,1.12,False,0.0
2023-09-10,P010,reorder,95,2023-09-15,1985.83,,
2023-09-15,P010,delivery,95,,0.0,,
2023-09-10,P010,inventory,9,,0.1,False,0.0
2023-09-11,P001,inventory,203,,8.6,False,0.0
2023-09-11,P002,reorder,126,2023-09-17,3615.06,,
2023-09-17,P002,delivery,126,,0.0,,
2023-09-11,P002,inventory,186,,3.42,False,0.0
2023-09-11,P003,inventory,34,,0.76,False,0.0
2023-09-11,P004,inventory,221,,1.3,False,0.0
2023-09-11,P005,reorder,76,2023-09-14,621.64,,
2023-09-14,P005,delivery,76,,0.0,,
2023-09-11,P005,inventory,0,,0.0,True,232.12
2023-09-11,P006,inventory,49,,0.96,False,0.0
2023-09-11,P007,inventory,33,,0.4,False,0.0
2023-09-11,P008,reorder,111,2023-09-21,7444.44,,
2023-09-21,P008,delivery,111,,0.0,,
2023-09-11,P008,inventory,17,,0.88,False,0.0
2023-09-11,P009,inventory,110,,0.84,False,0.0
2023-09-11,P010,reorder,125,2023-09-15,2606.38,,
2023-09-15,P010,delivery,125,,0.0,,
2023-09-11,P010,inventory,0,,0.0,True,288.58
2023-09-12,P001,reorder,112,2023-09-18,6402.76,,
2023-09-18,P001,delivery,112,,0.0,,
2023-09-12,P001,inventory,172,,7.29,False,0.0
2023-09-12,P002,inventory,209,,3.85,False,0.0
2023-09-12,P003,inventory,58,,1.29,False,0.0
2023-09-12,P004,inventory,182,,1.07,False,0.0
2023-09-12,P005,reorder,82,2023-09-16,669.48,,
2023-09-16,P005,delivery,82,,0.0,,
2023-09-12,P005,inventory,0,,0.0,True,268.39
2023-09-12,P006,reorder,139,2023-09-18,4078.05,,
2023-09-18,P006,delivery,139,,0.0,,
2023-09-12,P006,inventory,0,,0.0,True,494.74
2023-09-12,P007,inventory,168,,2.04,False,0.0
2023-09-12,P008,inventory,207,,10.7,False,0.0
2023-09-12,P009,inventory,70,,0.54,False,0.0
2023-09-12,P010,reorder,148,2023-09-18,3082.13,,
2023-09-18,P010,delivery,148,,0.0,,
2023-09-12,P010,inventory,0,,0.0,True,327.05
2023-09-13,P001,inventory,136,,5.76,False,0.0
2023-09-13,P002,inventory,171,,3.15,False,0.0
2023-09-13,P003,reorder,129,2023-09-17,4037.26,,
2023-09-17,P003,delivery,129,,0.0,,
2023-09-13,P003,inventory,12,,0.27,False,0.0
2023-09-13,P004,inventory,243,,1.43,False,0.0
2023-09-13,P005,reorder,137,2023-09-15,1107.99,,
2023-09-15,P005,delivery,137,,0.0,,
2023-09-13,P005,inventory,16,,0.13,False,0.0
2023-09-13,P006,inventory,42,,0.83,False,0.0
2023-09-13,P007,reorder,54,2023-09-19,1245.77,,
2023-09-19,P007,delivery,54,,0.0,,
2023-09-13,P007,inventory,108,,1.31,False,0.0
2023-09-13,P008,inventory,277,,14.32,False,0.0
2023-09-13,P009,inventory,34,,0.26,False,0.0
2023-09-13,P010,reorder,61,2023-09-17,1282.54,,
2023-09-17,P010,delivery,61,,0.0,,
2023-09-13,P010,inventory,0,,0.0,True,375.15
2023-09-14,P001,inventory,97,,4.11,False,0.0
2023-09-14,P002,inventory,230,,4.23,False,0.0
2023-09-14,P003,reorder,60,2023-09-19,1892.26,,
2023-09-19,P003,delivery,60,,0.0,,
2023-09-14,P003,inventory,0,,0.0,True,679.08
2023-09-14,P004,inventory,209,,1.23,False,0.0
2023-09-14,P005,inventory,61,,0.49,False,0.0
2023-09-14,P006,inventory,237,,4.66,False,0.0
2023-09-14,P007,inventory,59,,0.72,False,0.0
2023-09-14,P008,inventory,336,,17.37,False,0.0
2023-09-14,P009,reorder,93,2023-09-17,719.14,,
2023-09-17,P009,delivery,93,,0.0,,
2023-09-14,P009,inventory,0,,0.0,True,35.58
2023-09-14,P010,reorder,80,2023-09-18,1675.55,,
2023-09-18,P010,delivery,80,,0.0,,
2023-09-14,P010,inventory,0,,0.0,True,278.96
2023-09-15,P001,inventory,59,,2.5,False,0.0
2023-09-15,P002,inventory,300,,5.52,False,0.0
2023-09-15,P003,reorder,91,2023-09-20,2855.96,,
2023-09-20,P003,delivery,91,,0.0,,
2023-09-15,P003,inventory,0,,0.0,True,414.99
2023-09-15,P004,inventory,173,,1.02,False,0.0
2023-09-15,P005,inventory,103,,0.82,False,0.0
2023-09-15,P006,inventory,333,,6.55,False,0.0
2023-09-15,P007,inventory,101,,1.22,False,0.0
2023-09-15,P008,inventory,301,,15.56,False,0.0
2023-09-15,P009,reorder,51,2023-09-18,401.32,,
2023-09-18,P009,delivery,51,,0.0,,
2023-09-15,P009,inventory,0,,0.0,True,219.41
2023-09-15,P010,reorder,137,2023-09-20,2854.6,,
2023-09-20,P010,delivery,137,,0.0,,
2023-09-15,P010,inventory,0,,0.0,True,317.43
2023-09-16,P001,reorder,66,2023-09-25,3794.56,,
2023-09-25,P001,delivery,66,,0.0,,
2023-09-16,P001,inventory,21,,0.89,False,0.0
2023-09-16,P002,inventory,235,,4.33,False,0.0
2023-09-16,P003,inventory,65,,1.45,False,0.0
2023-09-16,P004,reorder,114,2023-09-20,740.78,,
2023-09-20,P004,delivery,114,,0.0,,
2023-09-16,P004,inventory,147,,0.87,False,0.0
2023-09-16,P005,inventory,197,,1.57,False,0.0
2023-09-16,P006,inventory,258,,5.07,False,0.0
2023-09-16,P007,inventory,195,,2.36,False,0.0
2023-09-16,P008,inventory,371,,19.17,False,0.0
2023-09-16,P009,reorder,99,2023-09-18,764.54,,
2023-09-18,P009,delivery,99,,0.0,,
2023-09-16,P009,inventory,0,,0.0,True,266.85
2023-09-16,P010,inventory,190,,2.2,False,0.0
2023-09-17,P001,inventory,58,,2.46,False,0.0
2023-09-17,P002,inventory,193,,3.55,False,0.0
2023-09-17,P003,inventory,308,,6.87,False,0.0
2023-09-17,P004,inventory,120,,0.71,False,0.0
2023-09-17,P005,inventory,240,,1.91,False,0.0
2023-09-17,P006,inventory,245,,4.82,False,0.0
2023-09-17,P007,inventory,241,,2.92,False,0.0
2023-09-17,P008,inventory,464,,23.98,False,0.0
2023-09-17,P009,reorder,55,2023-09-20,431.59,,
2023-09-20,P009,delivery,55,,0.0,,
2023-09-17,P009,inventory,0,,0.0,True,332.08
2023-09-17,P010,inventory,148,,1.71,False,0.0
2023-09-18,P001,reorder,92,2023-09-26,5268.76,,
2023-09-26,P001,delivery,92,,0.0,,
2023-09-18,P001,inventory,25,,1.06,False,0.0
2023-09-18,P002,inventory,282,,5.19,False,0.0
2023-09-18,P003,inventory,394,,8.78,False,0.0
2023-09-18,P004,inventory,85,,0.5,False,0.0
2023-09-18,P005,inventory,209,,1.66,False,0.0
2023-09-18,P006,inventory,177,,3.48,False,0.0
2023-09-18,P007,inventory,205,,2.49,False,0.0
2023-09-18,P008,inventory,480,,24.81,False,0.0
2023-09-18,P009,inventory,48,,0.37,False,0.0
2023-09-18,P010,inventory,174,,2.02,False,0.0
2023-09-19,P001,inventory,108,,4.58,False,0.0
2023-09-19,P002,inventory,239,,4.4,False,0.0
2023-09-19,P003,inventory,360,,8.03,False,0.0
2023-09-19,P004,inventory,64,,0.38,False,0.0
2023-09-19,P005,inventory,177,,1.41,False,0.0
2023-09-19,P006,inventory,255,,5.01,False,0.0
2023-09-19,P007,inventory,172,,2.09,False,0.0
2023-09-19,P008,inventory,444,,22.95,False,0.0
2023-09-19,P009,inventory,166,,1.27,False,0.0
2023-09-19,P010,inventory,373,,4.32,False,0.0
2023-09-20,P001,inventory,81,,3.43,False,0.0
2023-09-20,P002,inventory,193,,3.55,False,0.0
2023-09-20,P003,inventory,386,,8.6,False,0.0
2023-09-20,P004,inventory,33,,0.19,False,0.0
2023-09-20,P005,inventory,158,,1.26,False,0.0
2023-09-20,P006,reorder,113,2023-09-29,3321.29,,
2023-09-29,P006,delivery,113,,0.0,,
2023-09-20,P006,inventory,193,,3.79,False,0.0
2023-09-20,P007,inventory,187,,2.27,False,0.0
2023-09-20,P008,inventory,400,,20.67,False,0.0
2023-09-20,P009,reorder,117,2023-09-23,900.74,,
2023-09-23,P009,delivery,117,,0.0,,
2023-09-20,P009,inventory,120,,0.92,False,0.0
2023-09-20,P010,inventory,332,,3.85,False,0.0
2023-09-21,P001,inventory,46,,1.95,False,0.0
2023-09-21,P002,inventory,145,,2.67,False,0.0
2023-09-21,P003,inventory,435,,9.7,False,0.0
2023-09-21,P004,reorder,105,2023-09-24,683.39,,
2023-09-24,P004,delivery,105,,0.0,,
2023-09-21,P004,inventory,119,,0.7,False,0.0
2023-09-21,P005,inventory,127,,1.01,False,0.0
2023-09-21,P006,inventory,108,,2.12,False,0.0
2023-09-21,P007,inventory,171,,2.07,False,0.0
2023-09-21,P008,inventory,358,,18.5,False,0.0
2023-09-21,P009,inventory,141,,1.08,False,0.0
2023-09-21,P010,inventory,438,,5.07,False,0.0
2023-09-22,P001,reorder,101,2023-09-30,5779.06,,
2023-09-30,P001,delivery,101,,0.0,,
2023-09-22,P001,inventory,6,,0.25,False,0.0
2023-09-22,P002,inventory,96,,1.77,False,0.0
2023-09-22,P003,inventory,400,,8.92,False,0.0
2023-09-22,P004,inventory,93,,0.55,False,0.0
2023-09-22,P005,inventory,87,,0.69,False,0.0
2023-09-22,P006,reorder,53,2023-09-29,1574.93,,
2023-09-29,P006,delivery,53,,0.0,,
2023-09-22,P006,inventory,4,,0.08,False,0.0
2023-09-22,P007,inventory,132,,1.6,False,0.0
2023-09-22,P008,inventory,438,,22.64,False,0.0
2023-09-22,P009,inventory,97,,0.74,False,0.0
2023-09-22,P010,inventory,402,,4.66,False,0.0
2023-09-23,P001,reorder,119,2023-09-28,6799.66,,
2023-09-28,P001,delivery,119,,0.0,,
2023-09-23,P001,inventory,0,,0.0,True,1186.0
2023-09-23,P002,inventory,46,,0.85,False,0.0
2023-09-23,P003,inventory,354,,7.89,False,0.0
2023-09-23,P004,inventory,62,,0.36,False,0.0
2023-09-23,P005,inventory,36,,0.29,False,0.0
2023-09-23,P006,reorder,73,2023-09-29,2157.05,,
2023-09-29,P006,delivery,73,,0.0,,
2023-09-23,P006,inventory,0,,0.0,True,870.06
2023-09-23,P007,inventory,96,,1.16,False,0.0
2023-09-23,P008,inventory,388,,20.05,False,0.0
2023-09-23,P009,reorder,75,2023-09-27,582.93,,
2023-09-27,P009,delivery,75,,0.0,,
2023-09-23,P009,inventory,57,,0.44,False,0.0
2023-09-23,P010,inventory,371,,4.3,False,0.0
2023-09-24,P001,reorder,67,2023-09-30,3851.26,,
2023-09-30,P001,delivery,67,,0.0,,
2023-09-24,P001,inventory,0,,0.0,True,1836.38
2023-09-24,P002,reorder,145,2023-09-30,4155.57,,
2023-09-30,P002,delivery,145,,0.0,,
2023-09-24,P002,inventory,0,,0.0,True,169.26
2023-09-24,P003,inventory,318,,7.09,False,0.0
2023-09-24,P004,reorder,57,2023-09-26,377.3,,
2023-09-26,P004,delivery,57,,0.0,,
2023-09-24,P004,inventory,33,,0.19,False,0.0
2023-09-24,P005,reorder,115,2023-09-25,932.58,,
2023-09-25,P005,delivery,115,,0.0,,
2023-09-24,P005,inventory,0,,0.0,True,58.03
2023-09-24,P006,reorder,150,2023-09-30,4398.21,,
2023-09-30,P006,delivery,150,,0.0,,
2023-09-24,P006,inventory,0,,0.0,True,1040.65
2023-09-24,P007,reorder,117,2023-09-29,2676.81,,
2023-09-29,P007,delivery,117,,0.0,,
2023-09-24,P007,inventory,62,,0.75,False,0.0
2023-09-24,P008,inventory,346,,17.88,False,0.0
2023-09-24,P009,inventory,114,,0.88,False,0.0
2023-09-24,P010,reorder,67,2023-09-28,1406.65,,
2023-09-28,P010,delivery,67,,0.0,,
2023-09-24,P010,inventory,335,,3.88,False,0.0
2023-09-25,P001,reorder,90,2023-09-29,5155.36,,
2023-09-29,P001,delivery,90,,0.0,,
2023-09-25,P001,inventory,0,,0.0,True,1262.51
2023-09-25,P002,reorder,81,2023-09-29,2334.9,,
2023-09-29,P002,delivery,81,,0.0,,
2023-09-25,P002,inventory,0,,0.0,True,769.34
2023-09-25,P003,inventory,280,,6.24,False,0.0
2023-09-25,P004,inventory,115,,0.68,False,0.0
2023-09-25,P005,reorder,74,2023-09-28,605.69,,
2023-09-28,P005,delivery,74,,0.0,,
2023-09-25,P005,inventory,0,,0.0,True,275.64
2023-09-25,P006,reorder,134,2023-10-04,3932.52,,
2023-10-04,P006,delivery,134,,0.0,,
2023-09-25,P006,inventory,0,,0.0,True,1023.59
2023-09-25,P007,reorder,110,2023-10-01,2517.81,,
2023-10-01,P007,delivery,110,,0.0,,
2023-09-25,P007,inventory,25,,0.3,False,0.0
2023-09-25,P008,inventory,310,,16.02,False,0.0
2023-09-25,P009,inventory,73,,0.56,False,0.0
2023-09-25,P010,inventory,297,,3.44,False,0.0
2023-09-26,P001,inventory,36,,1.53,False,0.0
2023-09-26,P002,reorder,130,2023-09-29,3728.85,,
2023-09-29,P002,delivery,130,,0.0,,
2023-09-26,P002,inventory,0,,0.0,True,692.41
2023-09-26,P003,inventory,229,,5.1,False,0.0
2023-09-26,P004,inventory,80,,0.47,False,0.0
2023-09-26,P005,inventory,87,,0.69,False,0.0
2023-09-26,P006,reorder,66,2023-10-03,1953.31,,
2023-10-03,P006,delivery,66,,0.0,,
2023-09-26,P006,inventory,0,,0.0,True,870.06
2023-09-26,P007,reorder,115,2023-09-30,2631.38,,
2023-09-30,P007,delivery,115,,0.0,,
2023-09-26,P007,inventory,0,,0.0,True,128.87
2023-09-26,P008,inventory,269,,13.9,False,0.0
2023-09-26,P009,inventory,33,,0.25,False,0.0
2023-09-26,P010,inventory,260,,3.01,False,0.0
2023-09-27,P001,inventory,91,,3.86,False,0.0
2023-09-27,P002,reorder,59,2023-10-01,1709.04,,
2023-10-01,P002,delivery,59,,0.0,,
2023-09-27,P002,inventory,0,,0.0,True,569.31
2023-09-27,P003,inventory,184,,4.1,False,0.0
2023-09-27,P004,inventory,108,,0.64,False,0.0
2023-09-27,P005,inventory,52,,0.41,False,0.0
2023-09-27,P006,reorder,130,2023-10-02,3816.09,,
2023-10-02,P006,delivery,130,,0.0,,
2023-09-27,P006,inventory,0,,0.0,True,1245.37
2023-09-27,P007,reorder,96,2023-10-02,2199.8,,
2023-10-02,P007,delivery,96,,0.0,,
2023-09-27,P007,inventory,0,,0.0,True,405.03
2023-09-27,P008,inventory,223,,11.53,False,0.0
2023-09-27,P009,reorder,83,2023-09-30,643.47,,
2023-09-30,P009,delivery,83,,0.0,,
2023-09-27,P009,inventory,0,,0.0,True,29.65
2023-09-27,P010,inventory,222,,2.57,False,0.0
2023-09-28,P001,inventory,60,,2.54,False,0.0
2023-09-28,P002,reorder,55,2023-10-03,1595.25,,
2023-10-03,P002,delivery,55,,0.0,,
2023-09-28,P002,inventory,0,,0.0,True,738.57
2023-09-28,P003,inventory,146,,3.25,False,0.0
2023-09-28,P004,inventory,80,,0.47,False,0.0
2023-09-28,P005,reorder,53,2023-09-30,438.26,,
2023-09-30,P005,delivery,53,,0.0,,
2023-09-28,P005,inventory,21,,0.17,False,0.0
2023-09-28,P006,reorder,74,2023-10-04,2186.16,,
2023-10-04,P006,delivery,74,,0.0,,
2023-09-28,P006,inventory,0,,0.0,True,921.24
2023-09-28,P007,reorder,135,2023-10-03,3085.68,,
2023-10-03,P007,delivery,135,,0.0,,
2023-09-28,P007,inventory,0,,0.0,True,405.03
2023-09-28,P008,inventory,191,,9.87,False,0.0
2023-09-28,P009,inventory,39,,0.3,False,0.0
2023-09-28,P010,inventory,187,,2.17,False,0.0
2023-09-29,P001,inventory,148,,6.27,False,0.0
2023-09-29,P002,reorder,78,2023-10-07,2249.56,,
2023-10-07,P002,delivery,78,,0.0,,
2023-09-29,P002,inventory,0,,0.0,True,800.12
2023-09-29,P003,inventory,74,,1.65,False,0.0
2023-09-29,P004,inventory,42,,0.25,False,0.0
2023-09-29,P005,inventory,63,,0.5,False,0.0
2023-09-29,P006,reorder,115,2023-10-02,3379.5,,
2023-10-02,P006,delivery,115,,0.0,,
2023-09-29,P006,inventory,0,,0.0,True,989.47
2023-09-29,P007,reorder,102,2023-10-04,2336.09,,
2023-10-04,P007,delivery,102,,0.0,,
2023-09-29,P007,inventory,0,,0.0,True,377.41
2023-09-29,P008,inventory,154,,7.96,False,0.0
2023-09-29,P009,reorder,146,2023-09-30,1120.19,,
2023-09-30,P009,delivery,146,,0.0,,
2023-09-29,P009,inventory,1,,0.01,False,0.0
2023-09-29,P010,inventory,211,,2.44,False,0.0
2023-09-30,P001,inventory,194,,8.22,False,0.0
2023-09-30,P002,inventory,163,,3.0,False,0.0
2023-09-30,P003,reorder,113,2023-10-05,3539.87,,
2023-10-05,P003,delivery,113,,0.0,,
2023-09-30,P003,inventory,29,,0.65,False,0.0
2023-09-30,P004,reorder,148,2023-10-02,957.6,,
2023-10-02,P004,delivery,148,,0.0,,
2023-09-30,P004,inventory,13,,0.08,False,0.0
2023-09-30,P005,reorder,59,2023-10-02,486.1,,
2023-10-02,P005,delivery,59,,0.0,,
2023-09-30,P005,inventory,29,,0.23,False,0.0
2023-09-30,P006,inventory,188,,3.7,False,0.0
2023-09-30,P007,reorder,58,2023-10-04,1336.63,,
2023-10-04,P007,delivery,58,,0.0,,
2023-09-30,P007,inventory,84,,1.02,False,0.0
2023-09-30,P008,inventory,107,,5.53,False,0.0
2023-09-30,P009,reorder,140,2023-10-01,1074.78,,
2023-10-01,P009,delivery,140,,0.0,,
2023-09-30,P009,inventory,0,,0.0,True,308.36
2023-09-30,P010,inventory,181,,2.1,False,0.0
2023-10-01,P001,inventory,326,,13.82,False,0.0
2023-10-01,P002,inventory,257,,4.73,False,0.0
2023-10-01,P003,reorder,97,2023-10-02,3042.48,,
2023-10-02,P003,delivery,97,,0.0,,
2023-10-01,P003,inventory,0,,0.0,True,320.68
2023-10-01,P004,reorder,85,2023-10-03,555.85,,
2023-10-03,P004,delivery,85,,0.0,,
2023-10-01,P004,inventory,0,,0.0,True,34.52
2023-10-01,P005,reorder,100,2023-10-03,812.99,,
2023-10-03,P005,delivery,100,,0.0,,
2023-10-01,P005,inventory,28,,0.22,False,0.0
2023-10-01,P006,inventory,250,,4.91,False,0.0
2023-10-01,P007,inventory,164,,1.99,False,0.0
2023-10-01,P008,inventory,60,,3.1,False,0.0
2023-10-01,P009,inventory,180,,1.38,False,0.0
2023-10-01,P010,inventory,142,,1.65,False,0.0
2023-10-02,P001,inventory,288,,12.21,False,0.0
2023-10-02,P002,inventory,283,,5.21,False,0.0
2023-10-02,P003,reorder,110,2023-10-06,3446.61,,
2023-10-06,P003,delivery,110,,0.0,,
2023-10-02,P003,inventory,0,,0.0,True,829.99
2023-10-02,P004,reorder,115,2023-10-06,747.16,,
2023-10-06,P004,delivery,115,,0.0,,
2023-10-02,P004,inventory,0,,0.0,True,178.38
2023-10-02,P005,reorder,112,2023-10-04,908.67,,
2023-10-04,P005,delivery,112,,0.0,,
2023-10-02,P005,inventory,0,,0.0,True,21.76
2023-10-02,P006,inventory,182,,3.58,False,0.0
2023-10-02,P007,inventory,224,,2.72,False,0.0
2023-10-02,P008,reorder,138,2023-10-11,9243.91,,
2023-10-11,P008,delivery,138,,0.0,,
2023-10-02,P008,inventory,9,,0.47,False,0.0
2023-10-02,P009,inventory,274,,2.1,False,0.0
2023-10-02,P010,inventory,105,,1.22,False,0.0
2023-10-03,P001,inventory,258,,10.94,False,0.0
2023-10-03,P002,inventory,243,,4.47,False,0.0
2023-10-03,P003,inventory,48,,1.07,False,0.0
2023-10-03,P004,inventory,102,,0.6,False,0.0
2023-10-03,P005,reorder,93,2023-10-07,757.18,,
2023-10-07,P005,delivery,93,,0.0,,
2023-10-03,P005,inventory,26,,0.21,False,0.0
2023-10-03,P006,inventory,353,,6.94,False,0.0
2023-10-03,P007,inventory,285,,3.46,False,0.0
2023-10-03,P008,reorder,93,2023-10-06,6244.8,,
2023-10-06,P008,delivery,93,,0.0,,
2023-10-03,P008,inventory,0,,0.0,True,1371.22
2023-10-03,P009,inventory,224,,1.72,False,0.0
2023-10-03,P010,inventory,71,,0.82,False,0.0
2023-10-04,P001,inventory,230,,9.75,False,0.0
2023-10-04,P002,inventory,262,,4.82,False,0.0
2023-10-04,P003,reorder,84,2023-10-10,2638.35,,
2023-10-10,P003,delivery,84,,0.0,,
2023-10-04,P003,inventory,3,,0.07,False,0.0
2023-10-04,P004,inventory,162,,0.95,False,0.0
2023-10-04,P005,inventory,98,,0.78,False,0.0
2023-10-04,P006,inventory,349,,6.86,False,0.0
2023-10-04,P007,inventory,382,,4.63,False,0.0
2023-10-04,P008,reorder,91,2023-10-10,6111.5,,
2023-10-10,P008,delivery,91,,0.0,,
2023-10-04,P008,inventory,0,,0.0,True,2336.16
2023-10-04,P009,inventory,153,,1.17,False,0.0
2023-10-04,P010,inventory,42,,0.49,False,0.0
2023-10-05,P001,inventory,192,,8.14,False,0.0
2023-10-05,P002,inventory,224,,4.12,False,0.0
2023-10-05,P003,reorder,92,2023-10-06,2887.04,,
2023-10-06,P003,delivery,92,,0.0,,
2023-10-05,P003,inventory,0,,0.0,True,679.08
2023-10-05,P004,inventory,116,,0.68,False,0.0
2023-10-05,P005,inventory,169,,1.35,False,0.0
2023-10-05,P006,inventory,488,,9.59,False,0.0
